;adm;country;link;name;filter
0;3;Burundi;http://data.humdata.org/dataset/f60e3d80-9d66-48dd-8de4-0f2c7a56a293/resource/f96001cf-5769-4d10-bb57-77dd84def7d1/download/bdiadmin32006igebu0.zip;bdi_admin3_2006_igebu_0.zip;0
0;0;Cambodia;http://data.humdata.org/dataset/7472f7e0-3deb-44d9-bd36-38237c666a2e/resource/f43d0c2d-3988-4b90-9d3e-ce0f1b2f9e72/download/khm_admbndl_adm0_gov.zip;khm_admbndl_adm0_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'class', 'data_type': 'character varying'}, {'field_name': 'adm_level', 'data_type': 'numeric'}]
0;1;Cambodia;http://data.humdata.org/dataset/a477b3fa-7ad0-4da6-883b-85ba87c753aa/resource/a320ae8e-0e45-4aa8-8b77-0c1875394fa9/download/khm_admbnda_adm1_gov.zip;khm_admbnda_adm1_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'level', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'pro_code', 'data_type': 'numeric'}]
0;3;Cambodia;http://data.humdata.org/dataset/07495997-5701-466e-826c-b5de6851f1e3/resource/1a1f9951-5782-429e-9ede-21d52b971b70/download/khm_admbnda_adm3_gov.zip;khm_admbnda_adm3_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'level', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'com_name', 'data_type': 'character varying'}, {'field_name': 'com_code', 'data_type': 'numeric'}, {'field_name': 'dis_code', 'data_type': 'numeric'}, {'field_name': 'pro_code', 'data_type': 'numeric'}]
0;2;Cambodia;http://data.humdata.org/dataset/12c067f1-f15d-4c69-b57d-a0858e68e787/resource/f80ea9ef-69fd-4fbe-83f3-6cfc5011713f/download/khm_admbnda_adm2_gov.zip;khm_admbnda_adm2_gov.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'level', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'dis_name', 'data_type': 'character varying'}, {'field_name': 'dis_code', 'data_type': 'numeric'}, {'field_name': 'pro_code', 'data_type': 'numeric'}]
0;0;Cameroon;http://data.humdata.org/dataset/b13f08ef-92ee-4446-9b0a-e219f5c25415/resource/4e6ad65c-c51e-43fd-8722-e4e37a023bda/download/CMR_adm0_1m.zip;CMR_adm0_1m.zip;0
0;1;Cameroon;http://data.humdata.org/dataset/b13f08ef-92ee-4446-9b0a-e219f5c25415/resource/20046324-ca41-4a5c-a010-d45ac356015a/download/CMR_ADMIN-1_SALB.ZIP;CMR_ADMIN 1_SALB.ZIP;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_code', 'data_type': 'character varying'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;2;Cameroon;http://data.humdata.org/dataset/b13f08ef-92ee-4446-9b0a-e219f5c25415/resource/bf8b865f-8f17-405e-9e48-8ca25ddf9bd5/download/CMR-ADMIN-2_SALB.ZIP;CMR-ADMIN 2_SALB.ZIP;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_code', 'data_type': 'character varying'}, {'field_name': 'adm2_name', 'data_type': 'character varying'}, {'field_name': 'adm2_code', 'data_type': 'character varying'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'rowcacode2', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}]
0;;Cameroon;http://data.humdata.org/dataset/b13f08ef-92ee-4446-9b0a-e219f5c25415/resource/b51dcdf6-a009-4bf3-b11b-e53e27ea1c79/download/CMR_All_admin_line_1m_salb.zip;CMR_All_admin_line_1m_salb.zip;#N/A
0;0;Cape Verde;http://data.humdata.org/dataset/ce7df560-f77b-4f55-9175-4719ea21f50b/resource/fc712173-8379-4c12-9c0c-6ce4a13224b4/download/cpv_admbndp0_1m_salb.zip;cpv_admbndp0_1m_salb.zip;0
0;1;Cape Verde;http://data.humdata.org/dataset/ce7df560-f77b-4f55-9175-4719ea21f50b/resource/2494e815-d67f-4eb1-92b9-6a108960baec/download/CPVConcelhossalb.zip;CPV_Concelhos_salb.zip;0
0;;Central African Republic;http://data.humdata.org/dataset/853bc4cc-55bb-4d00-8c63-a28fc1f130f5/resource/f96660ce-7e0a-4ea7-8673-11f4f107173e/download/Administratives-levels-4.zip;Administratives levels (4).zip;0
0;1;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/b3e8f5e9-3546-475e-924f-4be91f88b12c/download/caf_admbnda_adm1_200k_sigcaf_reach_itos_Ocha.zip;caf_admbnda_adm1_200k_sigcaf_reach_itos_Ocha.zip;0
0;2;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/ddc54c62-2c0c-4b5b-9864-0a6ff747e4fc/download/caf_admbnda_adm2_200k_sigcaf_reach_itos_Ocha.zip;caf_admbnda_adm2_200k_sigcaf_reach_itos_Ocha.zip;0
0;3;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/f1faa825-b2b9-4677-b819-99fa4cb971ae/download/caf_admbnda_adm3_200k_sigcaf_reach_itos_ocha.zip;caf_admbnda_adm3_200k_sigcaf_reach_itos_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid_1', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin3name', 'data_type': 'character varying'}, {'field_name': 'admin3pcod', 'data_type': 'character varying'}, {'field_name': 'admin3refn', 'data_type': 'character varying'}, {'field_name': 'admin3altn', 'data_type': 'character varying'}, {'field_name': 'admin3al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'rowcacode2', 'data_type': 'character varying'}, {'field_name': 'rowcacode3', 'data_type': 'character varying'}]
0;0;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/e5271f2d-1829-4fcd-9a1f-e6d034074d25/download/CAF_admbnda_adm0_200k_sigcaf_reach_itos.zip;CAF_admbnda_adm0_200k_sigcaf_reach_itos.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'admin0refn', 'data_type': 'character varying'}, {'field_name': 'admin0altn', 'data_type': 'character varying'}, {'field_name': 'admin0al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/a552ddef-ee61-418c-a815-b53227ec419f/download/caf_admbndl_admALL_200k_sigcaf_reach_ocha_itos.zip;caf_admbndl_admALL_200k_sigcaf_reach_ocha_itos.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'adminlevel', 'data_type': 'numeric'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}]
0;4;Central African Republic;http://data.humdata.org/dataset/78d80f16-b9ff-49cd-8195-d96efcf3b669/resource/6b6f2169-5863-4894-b800-76e8dbca1497/download/caf_admbnda_adm4_reach_ocha.zip;caf_admbnda_adm4_reach_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'admin0name', 'data_type': 'character varying'}, {'field_name': 'admin0pcod', 'data_type': 'character varying'}, {'field_name': 'admin1name', 'data_type': 'character varying'}, {'field_name': 'admin1pcod', 'data_type': 'character varying'}, {'field_name': 'admin2name', 'data_type': 'character varying'}, {'field_name': 'admin2pcod', 'data_type': 'character varying'}, {'field_name': 'admin3name', 'data_type': 'character varying'}, {'field_name': 'admin3pcod', 'data_type': 'character varying'}, {'field_name': 'admin4name', 'data_type': 'character varying'}, {'field_name': 'admin4pcod', 'data_type': 'character varying'}, {'field_name': 'admin4refn', 'data_type': 'character varying'}, {'field_name': 'admin4altn', 'data_type': 'character varying'}, {'field_name': 'admin4al_1', 'data_type': 'character varying'}, {'field_name': 'date', 'data_type': 'date'}, {'field_name': 'validon', 'data_type': 'date'}, {'field_name': 'validto', 'data_type': 'date'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;1;Chad;http://data.humdata.org/dataset/7a3532f7-c6f0-4106-86b9-650b5cfc4774/resource/8d3ab078-b47b-489c-9c82-723795dd88d3/download/tcd_admbnd_adm1_2008_ocha.zip;tcd_admbnd_adm1_2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_region', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'lieu_reg', 'data_type': 'character varying'}, {'field_name': 'pcode', 'data_type': 'character varying'}]
0;2;Chad;http://data.humdata.org/dataset/7a3532f7-c6f0-4106-86b9-650b5cfc4774/resource/cf9d8f25-cc46-4f52-9985-6ea08711760e/download/tcd_admbnd_adm2_2008_ocha.zip;tcd_admbnd_adm2_2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id', 'data_type': 'character varying'}, {'field_name': 'departemen', 'data_type': 'character varying'}, {'field_name': 'region', 'data_type': 'character varying'}, {'field_name': 'lieu_dep', 'data_type': 'character varying'}, {'field_name': 'pcode', 'data_type': 'character varying'}]
0;4;Chad;http://data.humdata.org/dataset/7a3532f7-c6f0-4106-86b9-650b5cfc4774/resource/ec137080-7bf2-4757-b68a-771c3ce6008d/download/tcd_admbnd_adm4_2008_ocha.zip;tcd_admbnd_adm4_2008_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_canton', 'data_type': 'character varying'}, {'field_name': 'id_gci', 'data_type': 'character varying'}, {'field_name': 'canton', 'data_type': 'character varying'}, {'field_name': 'prefecture', 'data_type': 'character varying'}, {'field_name': 'prefectu0', 'data_type': 'character varying'}, {'field_name': 'circonsrip', 'data_type': 'character varying'}, {'field_name': 'circonscri', 'data_type': 'character varying'}, {'field_name': 'prefectu1', 'data_type': 'character varying'}, {'field_name': 'prefectu2', 'data_type': 'character varying'}, {'field_name': 'canton_km2', 'data_type': 'character varying'}]
0;;Chad;http://data.humdata.org/dataset/7a3532f7-c6f0-4106-86b9-650b5cfc4774/resource/01fcbfc5-dd42-49f0-aa5d-e67c4883ef50/download/tcd_ppl_ChefsLieux2008.zip;tcd_ppl_ChefsLieux2008.zip;#N/A
0;0;Congo;http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/2b07b9c0-0193-4004-ae89-c6253e397892/download/COG_admbndp0_1m_gadm.zip;International Boundary;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'character varying'}]
0;1;Congo;http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/525b21cd-7da8-4abc-9186-21910eb604f8/download/COG_admbndp1_1m_gadm.zip;Admin 1 Boundary;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'numeric'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_code', 'data_type': 'numeric'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;2;Congo;http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/90bb7fd5-9d9f-48ac-bb68-7be8e176bbed/download/COG_admbndp2_1m_gadm.zip;Admin 2 Boundary;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'cntry_name', 'data_type': 'character varying'}, {'field_name': 'cntry_code', 'data_type': 'numeric'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_code', 'data_type': 'numeric'}, {'field_name': 'adm2_name', 'data_type': 'character varying'}, {'field_name': 'adm2_code', 'data_type': 'numeric'}, {'field_name': 'rowcacode1', 'data_type': 'character varying'}, {'field_name': 'rowcacode2', 'data_type': 'character varying'}, {'field_name': 'hrname', 'data_type': 'character varying'}, {'field_name': 'hrpcode', 'data_type': 'character varying'}, {'field_name': 'hrparent', 'data_type': 'character varying'}]
0;;Congo;http://data.humdata.org/dataset/762e2263-c6f1-4ef6-a3bc-48338a6484a8/resource/5b79303e-bd16-4049-806a-6118a83a4b42/download/cog_admbndl_admall_1m_gadm_ocha.zip;cog_admbndl_admall_1m_gadm_ocha.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'id', 'data_type': 'numeric'}, {'field_name': 'adm_level', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}]
0;0;Cote d'Ivoire;http://data.humdata.org/dataset/f1f0cfa1-afec-40a2-8390-a084e66a3377/resource/2e99a98d-9d02-4ca8-bc87-6578330a39b6/download/civ_admbnda_adm0_cntig_20160527.zip;civ_admbnda_adm0_cntig_20160527.zip;0
0;1;Cote d'Ivoire;http://data.humdata.org/dataset/f1f0cfa1-afec-40a2-8390-a084e66a3377/resource/cc7b5423-0de1-41a4-b39b-4d4f75f890ab/download/civ_admbnda_adm1_cntig_20160527.zip;civ_admbnda_adm1_cntig_20160527.zip;0
0;2;Cote d'Ivoire;http://data.humdata.org/dataset/f1f0cfa1-afec-40a2-8390-a084e66a3377/resource/66cfc1f8-0c96-4212-bb5c-b063ddf1be6a/download/civ_admbnda_adm2_cntig_20160527.zip;civ_admbnda_adm2_cntig_20160527.zip;0
0;3;Cote d'Ivoire;http://data.humdata.org/dataset/f1f0cfa1-afec-40a2-8390-a084e66a3377/resource/7b723d78-13bd-419f-a5e5-577c9646b89f/download/civ_admbnda_adm3_cntig_20160527.zip;civ_admbnda_adm3_cntig_20160527.zip;0
0;1;Cuba;http://data.humdata.org/dataset/09a2fd3a-52d9-4e95-98d9-35161137a592/resource/e931e099-1308-4055-a862-f8051c64f4b3/download/CUB_adm1.zip;CUB_adm1.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'nl_name_1', 'data_type': 'character varying'}, {'field_name': 'varname_1', 'data_type': 'character varying'}, {'field_name': 'type_1', 'data_type': 'character varying'}, {'field_name': 'engtype_1', 'data_type': 'character varying'}]
0;0;Cuba;http://data.humdata.org/dataset/42e2983b-7a84-4dbc-ae02-9c3b5cc69c42/resource/49c04bfd-3613-4932-a841-2007f7904baf/download/CUB_adm0.zip;CUB_adm0.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_engli', 'data_type': 'character varying'}, {'field_name': 'name_iso', 'data_type': 'character varying'}, {'field_name': 'name_fao', 'data_type': 'character varying'}, {'field_name': 'name_local', 'data_type': 'character varying'}, {'field_name': 'name_obsol', 'data_type': 'character varying'}, {'field_name': 'name_varia', 'data_type': 'character varying'}, {'field_name': 'name_nonla', 'data_type': 'character varying'}, {'field_name': 'name_frenc', 'data_type': 'character varying'}, {'field_name': 'name_spani', 'data_type': 'character varying'}, {'field_name': 'name_russi', 'data_type': 'character varying'}, {'field_name': 'name_arabi', 'data_type': 'character varying'}, {'field_name': 'name_chine', 'data_type': 'character varying'}, {'field_name': 'waspartof', 'data_type': 'character varying'}, {'field_name': 'contains', 'data_type': 'character varying'}, {'field_name': 'sovereign', 'data_type': 'character varying'}, {'field_name': 'iso2', 'data_type': 'character varying'}, {'field_name': 'www', 'data_type': 'character varying'}, {'field_name': 'fips', 'data_type': 'character varying'}, {'field_name': 'ison', 'data_type': 'character varying'}, {'field_name': 'validfr', 'data_type': 'character varying'}, {'field_name': 'validto', 'data_type': 'character varying'}, {'field_name': 'eumember', 'data_type': 'character varying'}]
0;2;Cuba;http://data.humdata.org/dataset/2e424767-55b5-4e69-a021-360cb2a57dc6/resource/d3280867-bf07-4ebf-8243-874e85d257dd/download/CUB_adm2.zip;CUB_adm2.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'id_0', 'data_type': 'numeric'}, {'field_name': 'iso', 'data_type': 'character varying'}, {'field_name': 'name_0', 'data_type': 'character varying'}, {'field_name': 'id_1', 'data_type': 'numeric'}, {'field_name': 'name_1', 'data_type': 'character varying'}, {'field_name': 'id_2', 'data_type': 'numeric'}, {'field_name': 'name_2', 'data_type': 'character varying'}, {'field_name': 'nl_name_2', 'data_type': 'character varying'}, {'field_name': 'varname_2', 'data_type': 'character varying'}, {'field_name': 'type_2', 'data_type': 'character varying'}, {'field_name': 'engtype_2', 'data_type': 'character varying'}]
0;0;Democratic People's Republic of Korea;http://data.humdata.org/dataset/778f0310-3ed5-451a-8b0f-e220e4d3fb5a/resource/bfd3e689-0580-4f81-8a67-5e3cf486811e/download/DPRK_adm0_polygon_wfp_edit.zip;DPRK_adm0_polygon_wfp_edit.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'name', 'data_type': 'character varying'}]
0;1;Democratic People's Republic of Korea;http://data.humdata.org/dataset/a5a07b2f-1f2b-45a1-9273-005c246d2a7f/resource/808ad1f8-c9f2-4e77-964c-0b9f6c5d6abf/download/DPRK_adm1_polygon_wfp_edit.zip;DPRK_adm1_polygon_wfp_edit.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'adm1_code', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'adm1_alt', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}]
0;2;Democratic People's Republic of Korea;http://data.humdata.org/dataset/5b168494-ec64-4553-a628-7439244bb346/resource/25fcba7a-aaa3-4df7-b005-64a73e4f6b35/download/DPRK_adm2_polygon_wfp_edit.zip;DPRK_adm2_polygon_wfp_edit.zip;[{'field_name': 'ogc_fid', 'data_type': 'integer'}, {'field_name': 'wkb_geometry', 'data_type': 'USER-DEFINED'}, {'field_name': 'objectid', 'data_type': 'numeric'}, {'field_name': 'adm1_code', 'data_type': 'character varying'}, {'field_name': 'adm2011', 'data_type': 'character varying'}, {'field_name': 'adm1_name', 'data_type': 'character varying'}, {'field_name': 'shape_leng', 'data_type': 'character varying'}, {'field_name': 'shape_area', 'data_type': 'character varying'}, {'field_name': 'adm2_name_', 'data_type': 'character varying'}, {'field_name': 'adm2_name', 'data_type': 'character varying'}, {'field_name': 'adm1_name_', 'data_type': 'character varying'}]
0;1;Djibouti;http://data.humdata.org/dataset/48456bbc-e7f0-428f-a41d-753ef0f66e43/resource/2bc35d7a-5c7a-43f4-9718-8b0abfc58fad/download/djiadmin11996fews.zip;dji_admin1_1996_fews.zip;0
